51497	吐	0.02869509	83.28968528
51370	騒	0.02862432	83.31830960
51267	柄	0.02856693	83.34687653
51084	為	0.02846496	83.37534149
50990	列	0.02841258	83.40375407
50939	迎	0.02838416	83.43213823
50643	量	0.02821922	83.46035745
50639	隣	0.02821700	83.48857445
50619	習	0.02820585	83.51678030
50600	済	0.02819526	83.54497556
50452	輝	0.02811280	83.57308836
50446	捜	0.02810945	83.60119781
50343	甲	0.02805206	83.62924987
50237	技	0.02799299	83.65724286
49996	宇	0.02785870	83.68510157
49757	儀	0.02772553	83.71282709
49750	涙	0.02772163	83.74054872
49652	妹	0.02766702	83.76821574
49562	枝	0.02761687	83.79583261
49483	府	0.02757285	83.82340546
49433	暴	0.02754499	83.85095045
49363	科	0.02750598	83.87845644
49344	皮	0.02749540	83.90595183
49141	吾	0.02738228	83.93333412
49139	恵	0.02738117	83.96071528
49034	震	0.02732266	83.98803794
48659	揺	0.02711370	84.01515164
48656	州	0.02711203	84.04226367
48639	椅	0.02710256	84.06936623
48523	芸	0.02703792	84.09640415
48523	輩	0.02703792	84.12344207
48510	検	0.02703068	84.15047275
48491	遅	0.02702009	84.17749284
48416	鬼	0.02697830	84.20447114
